i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
23,2,1,225.0,15.0,0.5,0.6457639020177792,0.3542360979822208,833.3333333333333
24,2,1,235.0,15.0,0.5,0.6425579366226644,0.35744206337733564,833.3333333333333
25,2,1,245.0,15.0,0.5,0.6394304665257875,0.3605695334742125,833.3333333333333
26,2,1,255.0,15.0,0.5,0.6363813514739277,0.3636186485260723,833.3333333333333
27,2,1,265.0,15.0,0.5,0.6334077046734421,0.3665922953265579,833.3333333333333
28,2,1,275.0,15.0,0.5,0.6304959954062801,0.3695040045937199,833.3333333333333
29,2,1,285.0,15.0,0.5,0.6276541316271803,0.3723458683728197,833.3333333333333
30,2,1,295.0,15.0,0.5,0.6248647097805379,0.3751352902194621,833.3333333333333
31,2,1,305.0,15.0,0.5,0.6221343865428879,0.3778656134571121,833.3333333333333
32,2,1,315.0,15.0,0.5,0.619452248333946,0.38054775166605403,833.3333333333333
33,2,1,325.0,15.0,0.5,0.6168194808858848,0.3831805191141152,833.3333333333333
34,2,1,335.0,15.0,0.5,0.6142337481220185,0.3857662518779815,833.3333333333333
35,2,1,345.0,15.0,0.5,0.6116916495412706,0.38830835045872936,833.3333333333333
